iter	MAPE	RMSE
959	0.38722221	667.1366399
960	0.3869089516	667.1364025
961	0.386441255	667.1361299
962	0.3859073959	667.1359887
963	0.3856861945	667.1356384
964	0.3853316724	667.1353733
965	0.384931897	667.135119
966	0.3846990649	667.1350299
967	0.384209433	667.1346613
968	0.3835425413	667.1344748
969	0.3831845845	667.1343203
970	0.38282809	667.1341095
971	0.3822650831	667.1339575
972	0.3817232043	667.1338121
973	0.380978053	667.1333541
974	0.3808451835	667.1331303
975	0.3805676493	667.1329228
976	0.3804991128	667.1327647
977	0.3803268839	667.1326123
978	0.3796700399	667.132374
979	0.3793149021	667.1321297
980	0.3792463552	667.1320197
981	0.3790845389	667.1318544
982	0.3789377896	667.1316128
983	0.3787944054	667.1313132
984	0.3785268189	667.1311643
985	0.3782375533	667.1310557
986	0.3778585413	667.130917
987	0.3774811285	667.1307465
988	0.3771640339	667.1305831
989	0.3769653855	667.1303611
990	0.3763571264	667.1299357
991	0.3759279311	667.1298075
992	0.3756794132	667.1296979
993	0.3751933624	667.129563
994	0.3746473771	667.1293822
995	0.3740823386	667.1290178
996	0.373891054	667.1288871
997	0.3734281653	667.1287457
998	0.3734682182	667.1286283
999	0.3734146359	667.1285202
1000	0.372870097	667.1281299
1001	0.3725438762	667.1279826
1002	0.3718418239	667.1278443
1003	0.3717024982	667.1277109
1004	0.3712224369	667.1275271
1005	0.3710656257	667.1272843
1006	0.3705344867	667.127156
1007	0.3706391312	667.1269912
1008	0.3699802718	667.1267902
1009	0.3685069535	667.1266135
1010	0.3678949171	667.126477
1011	0.3678926231	667.1264013
1012	0.3676052637	667.1261889
1013	0.3671203461	667.1258688
1014	0.3667641403	667.1255216
1015	0.3663628028	667.1253664
1016	0.3662489385	667.1252838
1017	0.3662177953	667.1250084
1018	0.365726739	667.1246359
1019	0.3649697615	667.1244647
1020	0.3649378282	667.1242811
1021	0.3648032931	667.1240386
1022	0.3644117931	667.1238765
1023	0.3642994667	667.123762
1024	0.3639459345	667.1234841
1025	0.3636778226	667.1232319
1026	0.3630858105	667.1231066
1027	0.362467387	667.1228339
1028	0.3622275814	667.1227502
1029	0.3618680277	667.1225251
1030	0.3617512676	667.1223704
1031	0.3615059039	667.1221829
1032	0.3610836936	667.1220425
1033	0.3608903011	667.1219842
1034	0.3605019485	667.1217906
1035	0.3599968932	667.1216372
1036	0.3598362154	667.1213253
1037	0.3595045748	667.1211447
1038	0.3592478023	667.1210282
1039	0.3592388172	667.1209504
1040	0.3589452544	667.1207271
1041	0.3584452261	667.1205098
1042	0.3578201635	667.1202933
1043	0.3575228484	667.1202006
1044	0.3571372458	667.1199839
1045	0.3568152468	667.1198375
1046	0.3566225609	667.1195549
1047	0.3566785359	667.1194244
1048	0.3564201312	667.1192707
1049	0.3557807034	667.1191038
1050	0.3554571801	667.1189571
1051	0.3551321898	667.1188603
1052	0.3548874385	667.1186401
1053	0.3549437819	667.1185275
1054	0.3545816442	667.1183635
1055	0.3545507529	667.1182245
1056	0.3542476325	667.1180656
1057	0.3541016172	667.1179787
1058	0.3538241538	667.1178371
1059	0.3537485175	667.1176452
1060	0.3535538003	667.1175748
1061	0.3533452883	667.1174743
1062	0.3532812713	667.1173466
1063	0.3528079091	667.1172325
1064	0.3523066772	667.1170989
1065	0.352031452	667.1168439
1066	0.3515487583	667.1166979
1067	0.3513593262	667.1165641
1068	0.3505761304	667.1164354
1069	0.3503476339	667.1162733
1070	0.3503616403	667.1160526
1071	0.3503117786	667.1159443
1072	0.349896562	667.1158636
1073	0.3496898872	667.1158026
1074	0.3495853111	667.1156205
1075	0.3490771014	667.1155125
1076	0.348923665	667.1154592
1077	0.3487773555	667.1152349
1078	0.3483601346	667.1150094
1079	0.348220466	667.1149107
1080	0.3475614685	667.1147562
1081	0.3473344637	667.1146667
1082	0.3468861135	667.1145178
1083	0.3465460304	667.1144258
1084	0.346085193	667.1143356
1085	0.3458660776	667.1142224
1086	0.3457327578	667.1140302
1087	0.3453286356	667.1139675
1088	0.3451583756	667.1138772
1089	0.3448334387	667.1137358
1090	0.3444071009	667.1135134
1091	0.3439194203	667.1134051
1092	0.3436584717	667.1133414
1093	0.343486674	667.1131571
1094	0.3429722169	667.1130684
1095	0.3427628114	667.1129737
1096	0.3425297682	667.1128922
1097	0.3424630609	667.1128467
1098	0.3421025334	667.1127134
1099	0.3417785417	667.1125032
1100	0.3414841021	667.1123554
1101	0.3410536077	667.1122147
1102	0.3408594199	667.1120908
1103	0.3410239681	667.1119839
1104	0.3407257308	667.1119134
1105	0.3407125287	667.1117661
1106	0.3404896028	667.1116465
1107	0.3399718345	667.1115853
1108	0.3395153963	667.1114904
1109	0.3392774491	667.1114168
1110	0.338869153	667.1112763
1111	0.338614493	667.1111634
1112	0.3381504976	667.1110537
1113	0.3378872506	667.110961
1114	0.337779406	667.1108793
1115	0.3374860093	667.1106989
1116	0.3372304326	667.1105302
1117	0.3369444631	667.1104152
1118	0.336758392	667.1103014
1119	0.336389333	667.1101344
1120	0.3358991306	667.110037
1121	0.3355989604	667.1099671
1122	0.335454048	667.1098744
1123	0.3351765692	667.1097288
1124	0.3348435809	667.1096804
1125	0.3345887742	667.1095663
1126	0.3341114269	667.1093708
1127	0.3338497658	667.1092227
1128	0.333779379	667.1091239
1129	0.3334144772	667.1090538
1130	0.3332626603	667.1089665
1131	0.3331735897	667.1087991
1132	0.3328099758	667.1087357
1133	0.3325377649	667.1086455
1134	0.3321386237	667.1085815
1135	0.3318417519	667.1085075
1136	0.3316675794	667.1083935
1137	0.3313764848	667.1083405
1138	0.3310430017	667.1081503
1139	0.3310113226	667.1079585
1140	0.3306256609	667.1078162
1141	0.3303327187	667.1077641
1142	0.3302625917	667.1077214
1143	0.3300570624	667.1076717
1144	0.3295668279	667.10757
1145	0.3291403284	667.1074546
1146	0.328869417	667.1073571
1147	0.3285543761	667.1072401
1148	0.3278902419	667.1071607
1149	0.3275593965	667.1070049
1150	0.3268743782	667.1069383
1151	0.326907688	667.1068777
1152	0.3261446894	667.1067709
1153	0.3260323632	667.1066582
1154	0.3256876294	667.1065662
1155	0.3255398727	667.106514
1156	0.3254968642	667.1064586
1157	0.3249828745	667.1063502
1158	0.3248640757	667.1062692
1159	0.3248563603	667.1061794
1160	0.3247392828	667.1060831
1161	0.3244506139	667.1059883
1162	0.3241519308	667.105946
1163	0.3240469202	667.1058347
1164	0.3236850786	667.1057754
1165	0.323536617	667.1057093
1166	0.323330388	667.1056288
1167	0.323061243	667.1055524
1168	0.3229152155	667.1055047
1169	0.322699367	667.1054187
1170	0.3224449051	667.1053219
1171	0.3222254084	667.1052676
1172	0.3221238775	667.1051734
1173	0.3220044824	667.105089
1174	0.3216237215	667.1050066
1175	0.3214345837	667.1049369
1176	0.3212102863	667.1048643
1177	0.3210873617	667.1047072
1178	0.321006386	667.1046634
1179	0.3206293256	667.1045587
1180	0.3202284105	667.1044513
1181	0.3199976957	667.1043484
1182	0.3196683586	667.1042395
1183	0.3192114954	667.1041365
1184	0.3190531104	667.1040736
1185	0.3189803675	667.1040004
1186	0.3187352506	667.103946
1187	0.3185192829	667.1038441
1188	0.3181889185	667.1038017
1189	0.3178489091	667.1037117
1190	0.3175217638	667.1036508
1191	0.3174579567	667.1035169
1192	0.3170375013	667.1034526
1193	0.316392307	667.1033457
1194	0.3157640571	667.1032764
1195	0.3154428033	667.1030718
1196	0.3150588474	667.1029867
1197	0.3142879663	667.1028901
1198	0.3141515725	667.1027909
1199	0.3139605016	667.102708
1200	0.3137932496	667.1026101
1201	0.3135214561	667.1025636
1202	0.313475337	667.1024382
1203	0.313337208	667.102398
1204	0.3131449813	667.1022704
1205	0.3130074099	667.1022231
1206	0.3127346661	667.1021746
1207	0.312610177	667.1020245
1208	0.3119701974	667.1019377
1209	0.3118373094	667.1018581
1210	0.3115896893	667.1017276
1211	0.3110741528	667.1016204
1212	0.3108795894	667.1015393
1213	0.3104872829	667.1013908
1214	0.3103794802	667.101286
1215	0.3101674975	667.1011245
1216	0.3100664272	667.1010834
1217	0.3100193889	667.100982
1218	0.3096917114	667.1009061
1219	0.3094081201	667.1007463
1220	0.3089527754	667.1006946
1221	0.3089389584	667.1005967
1222	0.3088349735	667.1005522
1223	0.3088514689	667.1004397
1224	0.3082872837	667.1003103
1225	0.3082341064	667.1002429
1226	0.3078577196	667.1001621
1227	0.3075885454	667.1001058
1228	0.3070729895	667.1000555
1229	0.3066607277	667.1000176
1230	0.3065345113	667.0998752
1231	0.3058262586	667.0997844
1232	0.3056962614	667.099682
1233	0.3054293836	667.0996369
1234	0.3050213498	667.099551
1235	0.3047663247	667.0995001
1236	0.3047137079	667.0993973
1237	0.3046642735	667.099268
1238	0.3042078317	667.0992027
1239	0.3039981729	667.0991016
1240	0.3039117684	667.0989811
1241	0.3038107715	667.098922
1242	0.3037198031	667.0988708
1243	0.3035378963	667.0988158
1244	0.30329878	667.0986887
1245	0.3030501116	667.0986108
1246	0.3029281438	667.0985717
1247	0.3028661358	667.0984814
1248	0.3028576385	667.0983558
1249	0.3026985728	667.0982738
1250	0.3023730231	667.0982255
1251	0.3021874608	667.0981369
1252	0.3019459701	667.0980634
1253	0.3016497216	667.0979941
1254	0.3012961278	667.0979211
1255	0.3011862979	667.0978664
1256	0.3009992831	667.0978135
1257	0.3009535308	667.0977598
1258	0.3007679371	667.0977007
1259	0.3005773898	667.0976437
1260	0.300341798	667.0975086
1261	0.3002112005	667.0973956
1262	0.3000815149	667.0973453
1263	0.2996280969	667.0972873
1264	0.2995318738	667.0972296
1265	0.2991710404	667.0971583
1266	0.2989817044	667.0970971
1267	0.2985476094	667.0970141
1268	0.2983706517	667.0969344
1269	0.2981566455	667.0968328
1270	0.298028426	667.0967792
1271	0.2979715606	667.09673
1272	0.297796851	667.0966807
1273	0.2974760057	667.0965964
1274	0.2972425509	667.0964758
1275	0.2968948913	667.0964353
1276	0.2966335743	667.0963543
1277	0.2965478248	667.0963133
1278	0.2964567288	667.0962307
1279	0.2963305238	667.0961986
1280	0.2962432252	667.096154
1281	0.2959525344	667.0961156
1282	0.2958591107	667.0960017
1283	0.295753341	667.0959401
1284	0.2952926029	667.0958863
1285	0.2951955047	667.0957934
1286	0.2951466364	667.0957448
1287	0.2950024672	667.0957072
1288	0.2949081986	667.0956134
1289	0.2947169697	667.0955749
1290	0.2946984494	667.0955458
1291	0.2943413126	667.0954397
1292	0.2941891721	667.0953947
1293	0.2936024445	667.0953285
1294	0.2931894876	667.0952765
1295	0.2929665996	667.0952193
1296	0.2930727867	667.0951263
1297	0.292696068	667.0950794
1298	0.2926655467	667.0950237
1299	0.2923941284	667.094948
1300	0.2920738208	667.0948729
1301	0.2918457397	667.0948363
1302	0.2916832862	667.0947625
1303	0.2916046674	667.0947238
1304	0.2912236883	667.0946063
1305	0.2912591049	667.0945829
1306	0.2912690339	667.0945099
1307	0.2911733328	667.094437
1308	0.2909464166	667.0943869
1309	0.2908305333	667.0943099
1310	0.2908374031	667.0942116
1311	0.2907396769	667.0941666
1312	0.2906889066	667.0940728
1313	0.2904817359	667.0939953
1314	0.2901638907	667.0939253
1315	0.2898994517	667.093895
1316	0.2898633571	667.0938681
1317	0.2897085701	667.0938118
1318	0.2896562351	667.0937809
1319	0.2896031333	667.0937306
1320	0.2893500511	667.0936531
1321	0.2892355947	667.0936188
1322	0.2890779277	667.0935746
1323	0.288774104	667.0934864
1324	0.2885347754	667.093449
1325	0.2878917631	667.0933784
1326	0.2876800904	667.0933394
1327	0.2874867501	667.0932317
1328	0.2873530669	667.0931867
1329	0.2873028392	667.0931419
1330	0.2871488693	667.0931053
1331	0.2869732331	667.0930781
1332	0.2868434383	667.0929929
1333	0.2866418449	667.0929543
1334	0.2861131829	667.0928188
1335	0.2859739823	667.0927555
1336	0.2856201574	667.092701
1337	0.2854982764	667.0926591
1338	0.2854263748	667.092619
1339	0.2849959391	667.0925397
1340	0.2847449273	667.092459
1341	0.2842456217	667.0924226
1342	0.2840601409	667.092384
1343	0.2840280061	667.0923533
1344	0.2837667068	667.0923038
1345	0.2835270703	667.0922197
1346	0.2833624773	667.0921654
1347	0.2830158149	667.0920266
1348	0.2828921233	667.0919498
1349	0.2828681837	667.0919041
1350	0.2827564601	667.0918554
1351	0.2825414361	667.0917971
1352	0.2824030709	667.0917225
1353	0.2821136638	667.0916661
1354	0.2819865722	667.0916386
1355	0.2815952449	667.0915881
1356	0.2814617625	667.0914855
1357	0.281199356	667.0914072
1358	0.2808141685	667.0913642
1359	0.2807417509	667.091317
1360	0.2806006305	667.0912583
1361	0.2802085473	667.0912202
1362	0.2798761367	667.0911834
1363	0.2795204792	667.0911357
1364	0.2794198909	667.09105
1365	0.2790069108	667.0910136
1366	0.2788318221	667.0909731
1367	0.2787350952	667.090911
1368	0.2786621485	667.0908144
1369	0.278416055	667.0907335
1370	0.278272049	667.0906606
1371	0.2781535669	667.0905947
1372	0.2778439757	667.0905114
1373	0.2777241639	667.0904555
1374	0.2777096	667.0903667
1375	0.2772491785	667.0903134
1376	0.2771592745	667.0902486
1377	0.2770418627	667.090212
1378	0.2768918923	667.090189
1379	0.2766480595	667.0901563
1380	0.2764046737	667.0900787
1381	0.2763115495	667.0900127
1382	0.2758956438	667.0899436
1383	0.275763315	667.0899087
1384	0.2755805382	667.0898769
1385	0.2752229198	667.0898197
1386	0.2746953224	667.089729
1387	0.2744870161	667.0896841
1388	0.2741042982	667.0896396
1389	0.2740301485	667.0896162
1390	0.273773974	667.08955
1391	0.2737744791	667.0895109
1392	0.273505482	667.0894791
1393	0.272801797	667.0894022
1394	0.2726835911	667.0893449
1395	0.2725754301	667.0892988
1396	0.2723729039	667.0892607
1397	0.2721281223	667.0892333
1398	0.2721172597	667.0891932
1399	0.2721131848	667.0891593
1400	0.2718928788	667.0891196
1401	0.2718131113	667.0890871
1402	0.2716185543	667.0890575
1403	0.2712727539	667.0890281
1404	0.2709736508	667.0890012
1405	0.2708960454	667.0889626
1406	0.2705486184	667.0889209
1407	0.2703809275	667.0888699
1408	0.2703131401	667.0888089
1409	0.2698827505	667.0887846
1410	0.2698254689	667.0887406
1411	0.2696802046	667.0886425
1412	0.2693604941	667.0886064
1413	0.2691288573	667.088543
1414	0.2686191575	667.088512
1415	0.2685781082	667.0884878
1416	0.2684225106	667.0884541
1417	0.2683681683	667.0883849
1418	0.2682871093	667.0883437
1419	0.2680376666	667.088318
1420	0.2679001209	667.0882759
1421	0.2677923335	667.0882533
1422	0.26760168	667.0882134
1423	0.2670184145	667.0881766
1424	0.2668114182	667.0881546
1425	0.2666913153	667.0881217
1426	0.2666709488	667.0880897
1427	0.2665702388	667.0880466
1428	0.2662905401	667.0879981
1429	0.2661272248	667.0879547
1430	0.2661105897	667.08792
1431	0.2658606326	667.087895
1432	0.2655674742	667.0878471
1433	0.2655378872	667.0877643
1434	0.2652053388	667.0877222
1435	0.2651137658	667.0876858
1436	0.2648321377	667.0876473
1437	0.2647259139	667.087636
1438	0.2644791744	667.0875764
1439	0.2641796334	667.0875338
1440	0.2641184079	667.0874668
1441	0.263910984	667.0874431
1442	0.2637411352	667.0873631
1443	0.26371377	667.0873304
1444	0.2636456747	667.0873088
1445	0.263603579	667.0872651
1446	0.2634428742	667.0872262
1447	0.2631055977	667.087157
1448	0.262992728	667.0871301
1449	0.2628459064	667.0871011
1450	0.2624112354	667.0870587
1451	0.2622984863	667.0870063
1452	0.2623287374	667.0869793
1453	0.2620993442	667.0869036
1454	0.2617628685	667.0868761
1455	0.2615737874	667.0868311
1456	0.2613562076	667.0867834
1457	0.2611148099	667.086753
1458	0.2607946222	667.0866998
1459	0.2606450645	667.0866807
1460	0.2603246713	667.0866495
1461	0.2597618777	667.0866057
1462	0.2593929252	667.0865646
1463	0.2593357481	667.0865371
1464	0.2591280396	667.0865156
1465	0.2590006183	667.0864574
1466	0.2584175285	667.0864144
1467	0.2582965161	667.0863841
1468	0.2582432094	667.0863526
1469	0.258047241	667.0862886
1470	0.2579852138	667.0862554
1471	0.2578445724	667.0862119
1472	0.257509895	667.0861689
1473	0.2570550994	667.0861179
1474	0.2570147544	667.0860846
1475	0.2567293834	667.0860313
1476	0.2565870464	667.086
1477	0.2565212385	667.0859849
1478	0.2562631571	667.0859656
1479	0.256230828	667.0859329
1480	0.2560198621	667.0859109
1481	0.2557664057	667.0858739
1482	0.2553011909	667.0858144
1483	0.2552111629	667.0857703
1484	0.2551085459	667.085751
1485	0.2550467036	667.0856903
1486	0.254752302	667.0856652
1487	0.2544478123	667.0856308
1488	0.25429299	667.0855989
1489	0.2542026567	667.0855421
1490	0.2540202625	667.0855147
1491	0.2539297743	667.0854587
1492	0.2534948337	667.0854349
1493	0.2535152285	667.0853892
1494	0.2533094207	667.0853544
1495	0.2529002229	667.0853328
1496	0.2523849938	667.0852933
1497	0.2523600225	667.0852309
1498	0.2519694694	667.0852052
1499	0.2517376869	667.0851486
1500	0.2515598886	667.0851218
1501	0.251119338	667.0851047
1502	0.250854177	667.0850813
1503	0.2507408714	667.0850612
1504	0.2505138433	667.0850219
1505	0.2501252265	667.0849849
1506	0.2496300575	667.0849606
1507	0.2495243574	667.084905
1508	0.2492149927	667.084881
1509	0.2491297348	667.0848686
1510	0.2487941619	667.0848344
1511	0.2486421555	667.0847672
1512	0.248699721	667.084717
1513	0.2484557173	667.084698
1514	0.247855524	667.0846545
1515	0.2478769656	667.0846093
1516	0.2478529832	667.0845918
1517	0.247666106	667.084564
1518	0.2472386905	667.0845125
1519	0.2469606246	667.0844996
1520	0.2468063088	667.0844713
1521	0.2465622827	667.0844472
1522	0.246433252	667.0844232
1523	0.2462449966	667.0843925
1524	0.2460752353	667.0843674
1525	0.2458923923	667.0843448
1526	0.2458124684	667.0843062
1527	0.2457489002	667.0842593
1528	0.2455924957	667.0842216
1529	0.2454089501	667.084196
1530	0.2453458235	667.0841845
1531	0.2451608783	667.084155
1532	0.2450334061	667.0841371
1533	0.2450025817	667.0841205
1534	0.2449364675	667.0840767
1535	0.2447894942	667.0840217
1536	0.2446294153	667.0839465
1537	0.2445125852	667.083908
1538	0.2443427424	667.0838338
1539	0.244305304	667.0837995
1540	0.244139558	667.0837628
1541	0.2439548255	667.0837234
1542	0.2438509027	667.08367
1543	0.2434526555	667.0836416
1544	0.2433627471	667.0835876
1545	0.2433049582	667.0835617
1546	0.2431926604	667.0835432
1547	0.242902781	667.0835215
1548	0.2427804733	667.0834877
1549	0.2425884718	667.0834357
1550	0.2423809073	667.0834122
1551	0.2421497673	667.0833761
1552	0.2420239337	667.0833219
1553	0.2419690182	667.0833115
1554	0.2418676497	667.0832914
1555	0.2415991633	667.0832544
1556	0.2413829163	667.0832344
1557	0.2412415754	667.0832035
1558	0.2410047536	667.083177
1559	0.2408917205	667.0831224
1560	0.240637816	667.0830987
1561	0.240398876	667.0830732
1562	0.2399252254	667.0830529
1563	0.2398513548	667.0830334
1564	0.2393904399	667.0830128
1565	0.2392083307	667.0829578
1566	0.2390983459	667.0829425
1567	0.2388478628	667.082918
1568	0.2387838898	667.0829041
1569	0.2386583105	667.0828888
1570	0.2381312856	667.0828559
1571	0.2378629495	667.0828299
1572	0.2376072151	667.0827868
1573	0.2373077537	667.0827632
1574	0.2372106182	667.0827192
1575	0.237103342	667.082702
1576	0.236869169	667.0826656
1577	0.2367741889	667.0826491
1578	0.2365168742	667.0826292
1579	0.2364605767	667.0826098
1580	0.2363618658	667.0825804
1581	0.2362058231	667.0825562
1582	0.2359966278	667.0825009
1583	0.2357933654	667.082467
1584	0.2355949255	667.0824528
1585	0.23544267	667.0824304
1586	0.2351888531	667.082413
1587	0.2351600311	667.0823812
1588	0.2348266399	667.082353
1589	0.2346674466	667.0823219
1590	0.2345283826	667.0822838
1591	0.2345068788	667.0822717
1592	0.2344553589	667.0822559
1593	0.2344261101	667.0822428
1594	0.2343594542	667.0821982
1595	0.2341323955	667.0821583
1596	0.2340577358	667.0821448
1597	0.233839268	667.0821133
1598	0.2337760257	667.0820766
1599	0.233499061	667.0820543
1600	0.2333335424	667.0820425
1601	0.2333178417	667.0820113
1602	0.2332607668	667.0820051
1603	0.2330274743	667.0819847
1604	0.2327656085	667.081966
1605	0.2327369191	667.0819182
1606	0.2324301287	667.0818881
1607	0.2323569865	667.0818712
1608	0.2320643721	667.0818426
1609	0.2318812127	667.0818271
1610	0.2317741708	667.0818004
1611	0.2317007171	667.0817818
1612	0.2315666192	667.0817585
1613	0.2314412186	667.0817447
1614	0.2312740378	667.0817045
1615	0.231114025	667.0816948
1616	0.2309179697	667.0816519
1617	0.2303351573	667.0816251
1618	0.2302215069	667.0815863
1619	0.2301378304	667.0815689
1620	0.2299247408	667.0815293
1621	0.2298830645	667.08149
1622	0.2297580857	667.0814603
1623	0.229478659	667.0814272
1624	0.229460906	667.0814119
1625	0.2292026506	667.0813993
1626	0.2291663516	667.0813598
1627	0.2290667293	667.0813235
1628	0.2290168292	667.0813007
1629	0.2289477174	667.0812597
1630	0.228882912	667.0812192
1631	0.228763775	667.0811872
1632	0.2285098983	667.0811773
1633	0.2283300493	667.0811541
1634	0.2280763224	667.0811308
1635	0.2280234225	667.0811089
1636	0.2277424643	667.0810939
1637	0.2277718372	667.0810804
1638	0.2275079016	667.0810667
1639	0.2272531265	667.0810239
1640	0.2272050568	667.0809895
1641	0.2270700182	667.0809471
1642	0.226955144	667.0809197
1643	0.2269130698	667.0808883
1644	0.2261299339	667.0808639
1645	0.225784093	667.0808388
1646	0.2254745801	667.0808242
1647	0.2253138425	667.0808128
1648	0.2252535508	667.0807891
1649	0.2249659202	667.0807683
1650	0.2248682719	667.0807441
1651	0.2245230434	667.0807221
1652	0.2244538499	667.0806948
1653	0.2242334448	667.0806738
1654	0.2242528936	667.0806586
1655	0.224168944	667.0806509
1656	0.2240298498	667.0806309
1657	0.2239670405	667.0806159
1658	0.223786641	667.0805863
1659	0.2234668231	667.0805592
1660	0.2233309779	667.0805321
1661	0.2231963168	667.0805197
1662	0.2228513309	667.0804882
1663	0.2228207476	667.0804492
1664	0.2227442979	667.0804381
1665	0.2225194483	667.0804195
1666	0.222434764	667.0803989
1667	0.2220426444	667.0803624
1668	0.2218734286	667.0803489
1669	0.2217787863	667.0803333
1670	0.2216336008	667.0803159
1671	0.2215182313	667.0803018
1672	0.2213670196	667.0802825
1673	0.2212968057	667.0802669
1674	0.221248836	667.0802399
1675	0.2207978876	667.0801854
1676	0.2207396286	667.0801669
1677	0.2204417093	667.0801509
1678	0.2204150064	667.080125
1679	0.2200535125	667.0800878
1680	0.219807307	667.080066
1681	0.2196698408	667.0800513
1682	0.2193759778	667.0800305
1683	0.2190394528	667.080009
1684	0.2190425609	667.0799947
1685	0.2188908623	667.0799773
1686	0.2188412092	667.0799646
1687	0.2186325466	667.0799428
1688	0.2185805507	667.0799219
1689	0.2183805876	667.0798959
1690	0.2181892624	667.0798718
1691	0.2180163785	667.0798539
1692	0.2178769156	667.0798328
1693	0.2176160891	667.0798123
1694	0.217215086	667.0797839
1695	0.2169772029	667.0797706
1696	0.2167768692	667.0797473
1697	0.2163591085	667.0797268
1698	0.2161551167	667.0797108
1699	0.2160048223	667.0796997
1700	0.2158574117	667.0796917
1701	0.2156916426	667.0796831
1702	0.2153340706	667.0796483
1703	0.2152928378	667.0796369
1704	0.2151045202	667.0796169
1705	0.2148021614	667.079582
1706	0.2146565104	667.0795694
1707	0.2142888037	667.0795568
1708	0.2141553544	667.0795397
1709	0.2140725035	667.0795166
1710	0.2139168732	667.0794829
1711	0.2138375577	667.0794635
1712	0.2137292613	667.0794488
1713	0.2134446477	667.0794281
1714	0.213324004	667.0794056
1715	0.213255249	667.0793904
1716	0.213017133	667.079363
1717	0.2128903753	667.0793557
1718	0.2123463426	667.0793328
1719	0.2120057217	667.0793079
1720	0.211821583	667.0792763
1721	0.2117371381	667.0792596
1722	0.2116640621	667.0792365
1723	0.2115032883	667.0792189
1724	0.2114380105	667.0791963
1725	0.2111986123	667.079153
1726	0.211103746	667.0791245
1727	0.2110614368	667.0791067
1728	0.210913795	667.0790824
1729	0.2105468956	667.07906
1730	0.2103406368	667.0790399
1731	0.2101998888	667.0790186
1732	0.2097415879	667.0789991
1733	0.2096510054	667.0789867
1734	0.2095890543	667.0789721
1735	0.2094470261	667.0789564
1736	0.2092626178	667.0789443
1737	0.2091381512	667.0789203
1738	0.2089703904	667.0789083
1739	0.2088222204	667.078894
1740	0.2087567097	667.0788709
1741	0.2085808215	667.0788556
1742	0.2083499991	667.0788403
1743	0.2081719381	667.0788284
1744	0.2076961046	667.0788081
1745	0.2074496901	667.0787819
1746	0.2071347699	667.0787615
1747	0.2070744165	667.078735
1748	0.2067827076	667.0787178
1749	0.2067063849	667.0786988
1750	0.2066218579	667.0786846
1751	0.2065463434	667.0786767
1752	0.2064626488	667.0786587
1753	0.2062143232	667.0786384
1754	0.2059817486	667.0786231
1755	0.2057437067	667.0786114
1756	0.205596244	667.0785982
1757	0.2054726835	667.078581
1758	0.2053217632	667.07856
1759	0.2049934082	667.0785448
1760	0.2047336226	667.0785286
1761	0.2046650023	667.0785097
1762	0.2044249425	667.078496
1763	0.2042808292	667.0784791
1764	0.2041965325	667.0784617
1765	0.2041330978	667.0784364
1766	0.2038171992	667.0784218
1767	0.2035955049	667.078412
1768	0.2034505833	667.0783867
1769	0.2033348656	667.0783811
1770	0.2031392758	667.0783684
1771	0.2029223628	667.0783557
1772	0.2027308859	667.0783406
1773	0.2025423378	667.0783285
1774	0.2024623876	667.0782993
1775	0.2023606872	667.0782754
1776	0.202126986	667.0782641
1777	0.202045597	667.078247
1778	0.2019677195	667.0782404
1779	0.201745317	667.078208
1780	0.2014398882	667.0781918
1781	0.2012807182	667.0781777
1782	0.2011929919	667.0781687
1783	0.2011577989	667.0781522
1784	0.2010462196	667.0781385
1785	0.2007154443	667.0781226
1786	0.2006375233	667.07811
1787	0.2005803283	667.0780962
1788	0.2002517534	667.0780893
1789	0.2000069232	667.0780788
1790	0.1997099549	667.0780623
1791	0.1993653952	667.0780474
1792	0.1992841987	667.0780395
1793	0.1991007015	667.0780225
1794	0.1990131241	667.0780141
1795	0.1988240039	667.0780023
1796	0.1987481151	667.0779929
1797	0.198722255	667.077986
1798	0.1985882439	667.0779745
1799	0.198393087	667.0779512
1800	0.198263723	667.0779289
1801	0.1980604529	667.0779182
1802	0.1977205153	667.0779065
1803	0.1976300952	667.0778928
1804	0.1973833932	667.0778838
1805	0.1973545593	667.0778572
1806	0.1972909897	667.0778456
1807	0.1972172828	667.0778304
1808	0.1970844792	667.0778132
1809	0.1969279661	667.0778036
1810	0.1966159108	667.0777942
1811	0.196535956	667.0777839
1812	0.1963834696	667.0777726
1813	0.1962793605	667.0777512
1814	0.1961813122	667.0777444
1815	0.1961361989	667.0777255
1816	0.1959775994	667.0777148
1817	0.1959111117	667.0776955
1818	0.1957628176	667.0776844
1819	0.1955545455	667.0776732
1820	0.1953613616	667.0776623
1821	0.1953085582	667.0776481
1822	0.1951857497	667.0776339
1823	0.1950858543	667.0776235
1824	0.1950045961	667.0776108
1825	0.1949306359	667.0775947
1826	0.1947527528	667.0775675
1827	0.1947319849	667.0775348
1828	0.1945938203	667.0775188
1829	0.1943723666	667.0775066
1830	0.1943055058	667.0774791
1831	0.1942507553	667.0774698
1832	0.1942022766	667.0774621
1833	0.1939548274	667.077445
1834	0.1937564174	667.0774344
1835	0.1937123665	667.0774059
1836	0.1936517759	667.0773968
1837	0.1935421862	667.0773742
1838	0.1934704103	667.0773473
1839	0.1934525302	667.0773311
1840	0.1932975818	667.077318
1841	0.1931881623	667.0772796
1842	0.1930033847	667.0772641
1843	0.1928529311	667.0772552
1844	0.1928190216	667.0772501
1845	0.1926531207	667.077242
1846	0.1925805844	667.0772272
